seller_id,product_name,product_id,buyer_id,product_rating,product_price
457,An Illustrated Biography: Warren Buffett,30562,1832,4.9,59500
1127,Gramedia Komik Cerita Spesial Doraemon: Fantasi (2024),36666,1998,5.0,42500
882,Buku Champion Updated - 101 Tip Motivasi & Inspirasi Sukses Menjadi Juara Sejati,31533,2163,5.0,136000
1409,Tintin Rayner Home Baking,313222,1709,4.9,151200
2197,Novel Mencari Sita Di Hindia Belanda,310833,2377,5.0,55250
896,"BUKU TIP & TRIK EXCEL 2007, 2010, 2013, 2016, 2019",34742,150,5.0,72250
1139,Belajar Desain Grafis Untuk Pemula : Mahir Segala Jenis Desa,30751,2339,4.9,49950
637,Fairy Tail Happy Adventure 04,36107,1120,4.8,34000
637,Gramedia Novel Strange Marriage (@kupukupukecil),36939,2434,5.0,89100
2419,Novel Menyelinap Bersama Raja Monterosso (Sharon Kendrick),310853,2015,5.0,58650
512,Komik Death Note - New Edition 05 (Tsugumi Ohba),38112,2217,4.9,74800
654,Novel CICA (Cyntha Hariadi),310525,722,4.9,67150
1471,Novel After All This Time,310412,1424,5.0,97750
1004,Novel Bumi - Tere Liye,313860,1175,5.0,103550
178,Gramedia Komik Mashle 07 (Hajime Komoto),36737,1395,5.0,38250
2414,"Komik Hai, Miiko Vol. 36 Premium Edition",38323,1809,5.0,51000
357,MIND MAP CARA MUDAH MERAIH PRESTASI,310171,1930,5.0,102000
2414,KOMIK WHY? THE SCIENCE OF SLEEP,39230,1132,5.0,119000
572,Sejarah Tuhan - Karen Armstrong,315131,2090,5.0,137750
1729,Top Rank Buku Pintar Matematika & Fisika Smp/Mts,313306,422,5.0,76500
654,Buku Tuhan Maha Asyik - Sujiwo Tejo,315162,1113,5.0,56100
1139,Sebuah Seni untuk Bersikap Bodo Amat (edisi handy),312173,2367,4.9,66300
1719,AKASHA : FATE/APOCRYPHA 02,30181,166,4.8,38250
123,Komik Death Note - New Edition 06 (TSUGUMI OHBA/TAKESHI OBATA),38118,1369,5.0,74800
323,Buku On PR: Apakah Harus Ekstrover untuk Jadi PR yang Sukses?,33358,612,5.0,84150
1004,Cara Nabi Mengatasi Masalah Hidup,34985,1793,5.0,72250
131,Nikah Maps: Jalan Terus! Pasti Ketemu Jalan Keluar,310369,926,5.0,97750
1004,Dunia Anna (Sebuah Novel Filsafat Semesta),35749,513,5.0,71100
1551,Komik Teasing Master Takagi 16 (YAMAMOTO SOUICHIROU),39040,1048,5.0,34000
1719,Buku Tuntunan Super Lengkap Shalat Wajib & Sunnah Caesar,34870,1521,5.0,54000
654,DETEKTIF CONAN SPESIAL 40,35490,991,5.0,25000
457,Black Clover 14,30853,1892,4.6,34000
323,Gramedia Komik Mashle 07 (Hajime Komoto),36732,161,5.0,38250
512,National Geographic India Kuno 2024,310312,932,4.8,68000
2233,Buku Ekonomi - Pengelola Investasi Indonesia: Menjadi Pemimpin Lokal dan Menembus Pasar Global,31833,1773,5.0,59500
637,Komik Level Comic Happiness 03,38553,601,4.8,49300
2473,Buku Recharge!: Mengisi Jiwa untuk Bahagia,33776,1114,5.0,72250
1732,National Geographic India Kuno 2024,310316,1962,4.8,68000
903,Buku Lembar Mewarnai & Aktivitas Jumbo: Princess,32725,513,5.0,33150
2233,Mastering Academic Writing,314625,820,5.0,61750
1394,"Biografi BJ Habibie - Kisah, Perjuangan, & Inspirasi B. J. Habibie",315345,2356,5.0,54150
1557,Al-Qur'an Qosbah Hafazan Beginner 8 Blok A5,30544,254,5.0,99000
512,Lycoris Recoil 2 (Spider Lily),39811,861,4.9,65000
2414,Novel Keluarga Cemara 1 (Arswendo Atmowiloto),310671,2461,5.0,84150
384,Dunia Anna (Sebuah Novel Filsafat Semesta),35752,559,5.0,71100
1139,Novel Mayat Misterius (The Clocks) (Agatha Christie),310814,945,5.0,58650
384,I`ve Been Killing Slimes for 300 Years (05),37147,532,4.8,38250
2419,The Psychology of Money Edisi Revisi,313162,1454,4.9,76500
1882,Komik Light Novel Detektif Conan Jolly Roger in The Deep Azure,38561,653,5.0,59500
2262,Smp/Mts Super Master Ksn Ips : Kompetisi Sains Nasional Ilmu,312696,946,4.7,63000
1732,Buku Pangeran Cilik: Le Petit Prince,33517,898,4.9,50150
1139,Buku Trisurya,34800,763,4.9,112200
2233,Buku SD Bupena Kelas 2 Jilid 2D K13 Semester 2,315163,852,5.0,12250
420,Buku 100 Maknyus Bondan Winarno,30940,956,5.0,117000
896,Janji - Tere Liye,313875,218,4.9,99750
457,Jujutsu Kaisen Volume 10 - Gege Akutami,314571,2394,5.0,38000
2299,Buku Paten UTBK SNBT TPS 2024,33535,851,4.9,162000
2070,"Bandara, Stasiun, dan Tahun-Tahun Setelahnya Erina Delyere & Skysphire",30718,838,5.0,99000
1551,Mob Psycho 100 10,310183,46,4.7,34000
2466,English Classics: The Call Of The Wild,35858,783,5.0,41650
896,Ensiklopedia Pertamaku : Dinosaurus,35967,508,4.9,33150
1409,WHY? THE SCIENCE OF COOKING,313642,2109,5.0,125000
384,"Aku Bukannya Menyerah, Hanya Sedang Lelah",313946,1152,5.0,99800
903,Muhammad saw. 11 Leadership Qualities That Changed The World,310216,338,5.0,101150
357,Komik Koloni Acoustic Feel (El Muzamil),38439,1996,5.0,49300
419,Hukum Waris: Pembagian Warisan Berdasarkan Syariat Islam,315939,52,5.0,160900
2466,Tabel Periodik Unsur Kimia (Uk. Besar),312847,898,4.9,23800
654,Buku Jangan Hancur Karena Keadaan (Fitri Handayani),32470,2428,5.0,80750
882,Novel The Magic Library,315775,1524,5.0,65600
323,Buku Mari Merayakan Kesedihan (Muhammad Agung Fahmi Syam),32872,1957,4.8,46750
1140,Novel Perempuan Yang Menangis Kepada Bulan Hitam - Dian Purnomo,314546,1581,4.7,94100
1379,AKASHA : FATE/APOCRYPHA 02,30162,1583,4.8,38250
109,Level Comic: Dissolving Classroom (Ito Junji),39578,1462,5.0,63750
2299,Kisah Zulaikha : Misteri Rumah Kosong Bukit Biru,37711,591,5.0,83300
420,KOMIK WHY? ARTIFICIAL INTELLIGENCE - KECERDASAN BUATAN,39212,2006,4.9,119000
1084,The Art Of War : Seni Menaklukkan Lawan Dan Memperoleh Pelua,313022,912,5.0,36000
1732,33 Cara Kaya Ala Bob Sadino,316002,645,5.0,46100
27,Komik Detektif Conan 103 (Aoyama Gosho),38158,125,5.0,42500
815,CORMORAN STRIKE#2: ULAT SUTRA (SILKWORM),35230,596,4.9,148750
1409,Pintar Editing Video untuk Pemula,311754,812,5.0,97750
2473,Komik A Man & His Cat 2,315689,1756,5.0,38000
882,Why? The Sea - Laut,313643,1487,4.9,125000
1471,CERITA SPESIAL DORAEMON - SUNEO,35079,1078,4.9,29750
512,Buku Novel - MATA HARI (THE SPY),33204,2157,5.0,42500
419,Cells At Work! 03,35017,2345,4.8,34000
1127,ENSIKLOPEDIA PERTAMAKU : ALAM,35963,2472,5.0,33150
1732,Komik Papa and Daddy Home Cooking 6,315893,2489,5.0,26600
1732,WHY? BIG DATA - MAHADATA,313494,892,5.0,125000
178,Daiichi Dcs Clear Sleeves A4 1 Classic Red Dcs05A4101001,35300,330,5.0,3500
1882,"Komik Blue Lock 18 (MUNEYUKI KANESHIRO,YUSUKE NOMURA)",38073,94,5.0,38250
953,Buku Sainspedia,33834,388,5.0,297500
397,Tabel Periodik Unsur Kimia (Tim BIP),312839,1534,4.8,10000
323,Buku Berkah dengan Investasi Syariah: Saham Syariah Kelas Pemula,315435,1724,4.9,89100
1719,Menjadi Manusia Menjadi Hamba,310066,331,5.0,88200
178,Buku Akasha : Ito Junji - Best Of Best Short Story Collection,31047,525,4.9,57800
2233,Al Qur`An Akbar Mujazza Per Juz 30 Juz Box,30308,1623,5.0,295000
27,Novel My Youth (New Edition) (Giantara Alam),310886,2148,5.0,99000
2414,The Geography of Genius - Eric Weiner,315932,151,5.0,89000
2414,Rindu New - TERE LIYE - Gramedia,311957,915,4.8,94500
2299,SHERLOCK: A STUDY IN PINK,312519,1711,4.9,51000
1394,BUKU IBU BOLEH MARAH: MENGELOLA EMOSI NEGATIF JADI EDUKATIF,32297,1220,5.0,66300
380,Why? Environment - Lingkungan (Edisi Baru) - YeaRimDang,313551,2180,5.0,119000
27,HARRY POTTER#5: HARRY POTTER DAN ORDE PHOENIX *( 617161006 ),37012,584,4.9,313650
419,Pengadaan Barang / Jasa Pemerintah,315045,1469,5.0,78000
512,"Buku Jerusalem Kesucian, Konflik, Dan Pengadilan Akhir (Edisi Revisi)",32481,4,5.0,116100
896,Buku Roman Pramoedya Ananta Toer - Bumi Manusia,315326,1373,4.9,112900
131,Komik Akasha : Ito Junji Compilation 08 - The Groaning Drain,37931,602,4.8,80750
1394,Komik Wind Breaker Vol. 3 ( Satoru Nii ),39239,692,4.7,65000
2419,Buku Liberalisasi Pendidikan Sekolah Swasta,32738,1333,5.0,136000
1719,8 Prinsip Dasar Membaca CT-Scan Kepala - EGC,315831,1641,5.0,141000
953,Novel Segala Kekasih Tengah Malam ( Mieko Kawakami ),311058,1210,4.6,84150
384,Bandar Mology: Membeli Saham Gaya Bandar Bursa - Ryan Filbert,314807,1700,5.0,85000
896,Komik Edens Zero 19 (Hiro Mashima),38251,1381,4.7,34000
397,Juz Amma Untuk Anak Cerdas (Bonus CD),37368,30,5.0,70200
123,Sepotong Hati di Angkringan - Joko Pinurbo,314715,2307,5.0,76000
1719,Kungfu Boy Legends 25,39355,1172,4.8,23800
1140,Komik Sakamoto Days 04 (Yuto Suzuki),38925,1785,4.9,38250
2262,Komik Petualangan Tintin: Harta Karun Rackham Merah,38825,813,4.6,84150
915,Seri Buku Cerita Leika : Ulang Tahun Bersama Leika,312368,239,5.0,58500
637,Secret of Divine Love,312192,891,4.9,150000
1127,Buku Bersorak Bahagia ( Langit Biru ),31418,613,4.7,76500
1551,Buku Furiously Happy (Jenny Lawson),32064,65,5.0,114750
1084,Buku Praktis Belajar Bahasa Inggris,33694,1917,4.8,79200
384,Mengenal Chairil Anwar,310037,1542,5.0,62100
896,Buku TPA & PSIKOTES S2/S3 BAPPENAS,34785,1439,5.0,152100
1551,Komik Teasing Master Takagi 16 (YAMAMOTO SOUICHIROU),39040,1891,5.0,34000
384,Detektif Conan Spesial 45,35500,698,4.6,40000
512,Detektif Conan Spesial 45,35501,1169,4.6,40000
637,Novel Under Baswara`s Feet (Aninda WB),311258,1099,4.9,80750
380,Buku TTS Pilihan Kompas Jilid 21,34826,2453,5.0,67500
915,Novel Laiqa: Siniar Semut Kecil,310736,1605,5.0,83300
457,Buku Life Reset: Bertumbuh Dimulai Dari Sini (Senja Rindiani),32744,2378,4.9,83300
2234,BANTEX ID CARD PORTRAIT + LANDYARD C.BLUE-CRD,30739,2472,5.0,16500
457,Komik Final Fantasy : Lost Stranger 11,38274,2249,5.0,46750
882,Novel Nothing Solid (Risma Ridha Anissa),310903,1625,5.0,101150
512,"BUKU ""UMMATI... UMMATI... UMMATI..."" (BETAPA NABI KANGEN PADAMU)",30911,1813,5.0,93500
384,Buku The Days I Love You (Yuli Pritania),34566,1695,4.9,59500
2299,Kitab Firasat Ilmu Membaca Sifat Dan Karakter Manusia,37765,1833,4.9,53100
2262,WHY? KOTORAN,313565,2340,5.0,125000
1409,CONFESSIONS,35163,1923,4.8,94500
637,Komik One Punch Man 27 (Yusuke Murata),38795,1489,4.9,27200
1409,Ketika Pintar Saja Tidak Cukup,37589,375,5.0,63750
1394,Novel Heartbreak Motel *Ket: Buku Berjaket Cover Film,310643,239,5.0,84150
1471,Big Sound Book : Kebun Binatang (Hc),30817,2457,5.0,211650
123,Titipo: Rahasia Fix dan Lift,313269,398,5.0,42500
1140,HUKUM ACARA PERADILAN TATA USAHA NEGERA ED RVS,37095,1500,5.0,70200
1409,Salah Piknik - Joko Pinurbo,314417,441,5.0,83600
457,Komik Akasha : City Hunter - Complete Edition 25 ( TSUKASA HOJO ),37910,1435,5.0,58650
323,THE WORLD UNTIL YESTERDAY (2018),313185,1013,4.9,136000
2197,Gramedia Buku Ce Encyclopedia Lift The Flaps Space (English Edition),36287,1715,5.0,168300
27,Sebuah Novel 23:59 - BRIAN KHRISNA,314317,1231,5.0,84600
2070,Titipo: Piknik Seru Titipo Dan Setter,313255,875,4.8,60000
1882,Daiichi Clear Sleeves 9002 F Putih /12Pcs,35299,2212,5.0,41500
654,Novel Sesuk - Tere Liye,314011,234,5.0,85500
1551,Kkm: Dongeng Sebelum Tidur,37787,536,4.9,53100
637,Ikigai: Rahasia Hidup Bahagia dan Panjang Umur Orang Jepang,314844,123,5.0,85975
1084,Komik Detektif Conan Ai Haibara Selection 02 (Aoyama Gosho),38181,1595,5.0,84150
27,Komik The Girl I Like Forgot Her Glassess 05 (Koume Fujichika),39087,361,5.0,34000
419,Buku The Nectar Of Pain,34602,1814,5.0,106250
1379,"Komik Kaguya-Sama, Love is War 17 (Aka Akasaka)",38430,1842,5.0,38250
654,Buku I`ve Been Killing Slimes for 300 Years (04),32286,2432,4.9,38250
882,Novel Matahari Minor - TERE LIYE,313929,2060,4.8,99750
953,Novel Si Putih (Tere Liye),311137,1122,5.0,99000
953,Gramedia Buku Why The Brain,36591,1455,5.0,125000
1127,Novel Harlequin Koleksi Istimewa  Pengantin Taipan Yunani (Promoted to The Greek's Wife),310628,2083,5.0,58650
815,Quiet !mpact: Tak Masalah Jadi Orang Introver - Sylvia Loehken,315239,879,4.0,93100
637,Buku Aku Juga Ingin Dianggap,31145,1620,4.8,67500
1729,Komik Mission: Yozakura Family 07,38632,237,5.0,38250
2419,EVERYBODY LIES: BIG DATA DAN APA YANG DIUNGKAPKAN INTERNET,36044,185,4.8,85000
637,Negeri Para Bedebah - Tere Liye,314791,2425,5.0,99750
178,"Metropop: Semangat, Tante Sasa!",310162,1150,4.9,75650
2414,Buku Pride & Prejudice - Jane Austen,315414,678,5.0,68600
2070,Fabel 37 Provinsi - Lampung Rusli dan Gajah Penolong,36062,1222,5.0,33150
2262,Daiichi Dpr Case Elastic Fc 40 Profile Black,35336,1468,5.0,42000
2070,Novel Bintang - TERE LIYE,314174,1662,5.0,99750
397,Komik Koloni Acoustic Feel (El Muzamil),38440,726,5.0,49300
2234,Cerita Binatang: Kumpulan Cerita Binatang untuk Penguatan Karakter Ana,35053,419,5.0,89250
178,Komik Tokyo Ghoul Volume 04,39194,1594,4.8,46750
1127,Gramedia Buku New Insight Olimpiade Sains Nasional (Osn) IPS SMP/MTS,36433,2068,5.0,135200
654,Buku Black Clover 15 (Yuki TABATA),31453,21,4.7,34000
882,Komik Spy x Family 3,314073,185,5.0,42750
384,Komik Petualangan Tintin: Harta Karun Rackham Merah,38833,1273,4.6,84150
1140,Hidup (To Live),37022,1565,4.8,63000
27,40 Set Menu Sehari-hari Hits di Instagram ala Dhila Sina,30060,1229,4.9,142800
1557,Buku Champion Updated - 101 Tip Motivasi & Inspirasi Sukses Menjadi Juara Sejati,31535,869,5.0,136000
1394,Mega Book Wahana Antariksa (Picthall & Gunzi),310005,1064,5.0,51000
654,"Hai, Miiko 15 - Bookpaper",36953,1884,5.0,38250
27,Aroma Karsa - Dee Lestari,314584,503,5.0,170100
1084,Buku Ensiklopedia cilik: Hewan Ternak,31917,1747,5.0,33150
572,Buku The Women - St. Martin Press,34668,728,4.8,131750
2234,Komik Jujutsu Kaisen 13 (Gege Akutami),38399,182,5.0,34000
323,GENERASI X. Y. ZOOMER DI TEMPAT KERJA,36189,2355,5.0,60000
178,Novel Eighty Six - Ep.2: Run Through the Battlefront (Awal) (Asato Asato),310581,1284,4.8,98000
1719,Nebula & Selena,315385,1675,5.0,153400
2197,Seri Aku Jadi Pintar : Kura-Kura Bisa Cepat,312348,288,5.0,36550
1409,Transisi: Memahami Proses Perubahan dalam Hidup,314621,182,5.0,94050
1127,Komik Blue Lock 11 (MUNEYUKI KANESHIRO),38053,503,4.9,38250
815,SHERLOCK: A STUDY IN PINK,312526,2468,4.9,51000
896,Gramedia Novel Mada (Gigrey),36888,888,5.0,89100
903,Buku More About Yummy yet Trendy Traditional Snacks & Dessert,33055,2229,5.0,100300
1140,Melihat Allah : Ngaji Kitab Roaitullah Bersama Buya Syakur Y,310015,6,5.0,61200
420,Detektif Conan Movie: The Lost Ship in the Sky 02,35462,2113,4.8,34000
815,Komi Sulit Berkomunikasi 04,37842,2,5.0,27200
2262,Balita: 100+ Petualangan di Alam,30709,686,5.0,59500
1557,"Komik Hai, Miiko 11 - Bookpaper",38317,1975,5.0,38250
123,The Netherlands New Civil Code,314034,48,5.0,66600
420,Blue Box 08 (Miura Kouji),30867,281,5.0,38250
131,Kereta Semar Lembu,37561,1451,5.0,84150
1732,Buku Gadis Kretek (Ratih Kumala),32088,2221,5.0,63750
572,Komik Sword Art Online 008: Early and Late,39036,2291,5.0,89250
1004,Novel Rintik Terakhir (Sri Puji Hartini),311002,372,4.8,89100
397,KELUARGA SUPER IRIT KELILING DUNIA : AFRIKA,37520,2490,4.8,139000
380,WHY? PEOPLE - LOUIS PASTEUR,313621,476,5.0,125000
123,Novel When We Were Young - Auryn Vientania,311273,1532,5.0,89100
1127,LIFE 3.0 MENJADI MANUSIA PADA ERA KECERDASAN BUATAN,39625,1378,4.8,144500
2234,Rusak Saja Buku Ini,314448,389,5.0,56500
1084,Novel Rindu - Tere Liye,314487,912,5.0,99750
380,Level Comic: Aku No Hana-Kembang Jahanam 07 (Syuzu Oshimi),39559,2182,5.0,42500
654,Buku Ensiklopedia cilik: Hewan Ternak,31916,2056,5.0,33150
27,Seri Kenapa Ya ? 15,312418,316,5.0,118150
1394,Aku Purple Kamu : Liestyo S,30299,2198,5.0,58650
457,KOMIK LC: BAKEMONOGATARI 09,38514,606,4.7,34000
397,Cookie Run Sweet Escape Adventure! - Super Hero Science,35202,669,4.9,80750
323,Membangun Aplikasi Android Web dan Web Service + CD,315002,1499,5.0,80800
103,The Promised Neverland 17,313132,417,4.9,27200
397,Novel Heartbreak Motel *Ket: Buku Berjaket Cover Film,310640,343,5.0,84150
2419,Rapijali - Dee Lestari,314240,902,5.0,94100
384,Buku Seorang Pria yang Melalui Duka dengan Mencuci Piring,34077,305,5.0,80750
323,Daiichi Pop Zipper Bag Vertical Blue Dpo33Fc429M01,35375,1146,5.0,49500
380,Komik Detektif Conan VS Men of the Black Organization Vol. 04 ( Aoyama Gosho ),38204,670,5.0,93500
357,BUKU 7 MATERI PEMROGRAMAN WEB UNTUK PEMULA,30984,2306,5.0,159800
2262,"Gramedia Buku “Ayo, Nak!” Menggali Pola Asuh  Bagi Generasi Digital",36238,170,5.0,80100
1084,Buku Akasha : Record Of Ragnarok 05,31058,874,5.0,38250
1394,Buku Disney Ultimate Princess Celebration Buku Mewarnai dan Aktivitas,31732,1931,5.0,41650
1139,Komik Sakamoto Days 05 (YUTO SUZUKI),38938,2140,4.9,38250
419,Komik Naruto Bind Up Edition 05 (Masashi Kishimoto),38650,1580,4.9,84150
2419,NOVEL TO HEAL IS TO ACCEPT (TO HEAL #1) (HC),311226,1045,5.0,89250
1379,9 Alasan Dan 8 Harapan Memindahkan Ibu Kota,30091,1593,5.0,170100
2414,BUKU KAMUS KANJI JEPANG - INDONESIA (ED. REVISI),32507,280,4.9,101150
1882,Buku Seri Tempo Soedirman 2023,34161,1698,5.0,63750
1551,Buku Novel Cake Shop (karangan NANA S.),33279,135,5.0,89100
2473,Disney Pixar: Wonderful Stories 4 Books,35582,244,5.0,170100
1840,Komik Spy x Family 2,314026,1518,5.0,42750
915,Novel Metropop: Sejuta Waktu Untuk Mencintaimu,310871,1304,5.0,92650
1139,Buku Investment Guide Series: First Steps In Fundamental Analysis,32417,689,5.0,76500
2234,Buku Mommyclopedia: 78 Resep MPASI,33047,2272,5.0,93500
27,Buku Bagaimana Demokrasi Mati (Steven Levitsky & Daniel Ziblatt),31363,261,4.9,83300
1379,Buku Ensiklopedia cilik: Hewan Ternak,31920,498,5.0,33150
1084,Buku Opredo My First Poster Collection: Counting 123 & Animals Ab,33421,943,5.0,55250
178,Doraemon 07 (2024) - Fujiko F. Fujio,35644,803,5.0,38250
1004,Buku Trisurya,34812,1331,4.9,112200
1719,Beyond The Inspiration - Felix Y. Siauw,313992,2030,5.0,103600
1557,Buku Novel Cake Shop (karangan NANA S.),33285,244,5.0,89100
27,Buku Tulis VOS F Kwarto 38 Comic isi 10 Buku,34839,907,4.9,55000
2234,"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too 3 (Kazuomi Minatogawa)",37121,1397,5.0,65000
397,Novel Mayat Misterius (The Clocks) (Agatha Christie),310808,2275,5.0,58650
1084,Series On Disruption: #Mo-Sc,312473,2481,5.0,148500
420,Al-Quran Qosbah Al-Muttaqin A4,30532,2388,5.0,119000
2197,Level Comic: Aku No Hana-Kembang Jahanam 07 (Syuzu Oshimi),39555,442,5.0,42500
380,Lc: Erased 03,39436,2244,4.6,42500
1004,KETIKA TUHAN TAK LAGI DIBUTUHKAN (SPECIAL EDITION),37596,1473,5.0,91800
103,Magical Unicorn: Mewarnai Angka,39826,670,5.0,93500
572,Buku Catatan Kronik,31504,579,5.0,84150
323,BUKU ADOBE AFTER EFFECTS KOMPLET,31032,891,4.9,63750
27,AKASHA : City Hunter Rebirth 07,30154,2127,4.7,38250
2234,Madilog Tan Malaka: Materialisme Dialektika&Logika,39815,1123,4.9,126000
2262,Buku Jangan Sedih Terus: Allah Ada Di Mana Saja Kamu Berada,32474,2282,5.0,62550
2262,Al Quran Al-Fariq Terjemah Perkata Latin A5,30325,1037,5.0,70000
2070,Novel Pulang (2023) (Leila S. Chudori),310982,175,5.0,110500
1379,Buku Educomics Plants vs Zombies Komik Sains Robot Pulau Kitchen,31803,2048,5.0,106250
420,Genduk Duku (Y.b. Mangunwijaya),36184,157,5.0,79050
2262,VOS SAMPUL PP SEAL KWARTO ISI 10 F,313443,968,5.0,9500
2466,ONE ROOM OF HAPPINESS 02,311343,2310,5.0,27200
815,Gramedia Komik Akasha : Cells At Work Black 06 (Akane Shimizu),36635,1150,5.0,38250
380,Komik Detektif Conan VS Men of the Black Organization Vol. 04 ( Aoyama Gosho ),38204,123,5.0,93500
2414,Akasha : Re: Zero –Starting Life in Another World-Chap 1: A Day in The Capital 02,30204,2421,5.0,38250
178,Komik Kubo Wont Let Me Be Invisible 05 (NENE YUKIMORI),38508,2056,4.8,42500
1127,Novel Mencari Sita Di Hindia Belanda,310834,540,5.0,55250
1882,Light Novel Detektif Conan: Toru Amuro Selection - Zero`s Mystery,39662,1075,5.0,51000
2233,Novel Fate/strange Fake 8,310593,1771,5.0,91800
397,Zebra Sarasa Refill Bp Jf Med 0.7 Blue,313825,904,5.0,19000
178,Jurus-Jurus Valuasi Saham - Raymond Budiman,314820,1428,5.0,71300
380,Nebula & Selena,315384,167,5.0,153400
1139,Gramedia Komik Akasha : Cells At Work Black 06 (Akane Shimizu),36630,581,5.0,38250
397,"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too 4 (Kazuomi Minatogawa)",37127,321,5.0,65000
2299,Buku Praktis Belajar Bahasa Inggris,33695,66,4.8,79200
109,Harrison: Prinsip-Prinsip Ilmu Penyakit Dalam Edisi 13 Volume 4,316031,1472,5.0,408000
1732,Opredo Pop Up Book Dongeng Dunia : Pinokio (HC),311425,1767,5.0,127500
131,Komik Death Note - New Edition 05 (Tsugumi Ohba),38115,782,4.9,74800
178,Master Sukses CAT CPNS 2021-2022,314558,1180,4.7,128300
1732,Novel Braga Antara (Naria Kamila),310479,1600,5.0,89100
397,Buku Home body,32219,2461,5.0,93500
1719,Disney Pixar: Bermain Stiker: Aktivitas Petualangan,35571,184,5.0,38250
420,Light Novel The Eminence in Shadow 2 (Daisuke Aizawa),39723,1172,5.0,115000
1139,BUKU PANDUAN PRAKTIS SHALAT LENGKAP,33505,2150,5.0,29250
1409,Novel Pelajaran Menyetir - Bacapetra.co,310941,506,5.0,67150
1394,INNOVATION! Praktik Terbaik Inovasi di Era Disrupsi,37195,1539,5.0,74800
882,Komik Detektif Conan Ai Haibara Selection 02 (Aoyama Gosho),38174,2387,5.0,84150
457,Buku Rich Dad's Cashflow Quadrant (Ed. Revisi),33797,1588,5.0,84150
357,Negeri Para Bedebah - Tere Liye,314788,1828,5.0,99750
1840,Buku Home body,32222,496,5.0,93500
323,Novel Tentang Cinta dan Demit-Demit Lainnya (GABRIEL GARCIA MARQUEZ),311156,1586,4.8,67150
357,The Promised Neverland 9,313155,1636,5.0,27200
27,AKASHA : FATE/APOCRYPHA 02,30180,778,4.8,38250
2299,Yang Belum Usai: Kenapa Manusia Punya Luka Batin?,315738,2139,5.0,66500
357,Ensiklopedia Sejarah Dunia,36030,1640,5.0,398000
419,Quiet !mpact: Tak Masalah Jadi Orang Introver - Sylvia Loehken,315235,1693,4.0,93100
1394,The Power of Ideas - BJ Habibie,315856,189,5.0,73000
2234,Light Novel Detektif Conan: Private Eyes` Requiem,39644,1514,5.0,51000
1840,Buku Recharge!: Mengisi Jiwa untuk Bahagia,33771,2040,5.0,72250
1551,Opredo Creative Workbook Gunting Lipat Tempel: Warna-Warni,311370,1210,5.0,46750
1127,Buku STEM Activities Book Science (SIENTA SASIKA NOVEL),34339,258,5.0,92650
903,Shoe Lace Poly EversacFlat Asahi Garis 8 Mm White,312567,542,5.0,22000
384,"Buku Jerusalem Kesucian, Konflik, Dan Pengadilan Akhir (Edisi Revisi)",32480,606,5.0,116100
815,"Buku Sakti Bank Soal Matematika Sd/Mi Kelas Iv,V,Vi",33845,1122,5.0,85500
131,CERITA SPESIAL DORAEMON - SUNEO,35081,1395,4.9,29750
2419,Komik Next G Misteri Rumah Sebelah,38699,1599,5.0,35100
1127,#Bebastakut Hamil Dan Melahirkan (Edisi Terbaru) :  Panduan Praktis Persalinan Yang Nyaman Dan Minim Trauma (Yesie Aprillia),30005,2136,4.9,99000
815,Shoe Lace EversacPoly Oval 6 Mm Black,312546,1267,5.0,22000
397,Light Novel: Alya Sometimes Hides Her Feeling in Russian 3,39731,257,5.0,108000
654,Buku The 5 Am Club : Bangun Rutinitas Pagi Untuk Level Up Hidupmu!,34497,443,4.9,114750
903,Buku Ayo Belajar Mengenal Emosi - Buku Stiker Aktivitas (Miles Kelly),31304,1392,5.0,58650
2262,Buku Pertamaku Hafiz dan Hafizah Mewarnai dan Dot to Dot Hewan,33615,34,5.0,38250
1409,Light Novel Detektif Conan: Private Eyes` Requiem,39641,933,5.0,51000
2233,Concorde Brief Card 80320/Wht,35156,360,4.8,8000
123,Buku Novel Agaskar (by Nazieranff),33260,2111,5.0,108000
2466,Ndoro Darmabumi (Filiananur_),310326,1695,5.0,89100
103,Lc: Erased 03,39431,943,4.6,42500
109,Buku Reon And Friends Vol. 2,33782,994,4.9,75650
2419,Buku Nikel Indonesia Menuju Transisi Energi,33132,507,5.0,174250
457,Buku Klara dan Sang Matahari (Klara and The Sun),32578,603,5.0,99450
1557,Gramedia Komik Tokyo Ghoul 12 - Terbit Ulang,36800,1058,4.9,46750
1551,Cerita Spesial Doraemon - Nilai Nol & Pergi Dari Rumah,35055,447,4.9,29750
2466,Buku Home Cooking ala Xander's Kitchen: 100 Resep Hits,32234,1152,4.9,142800
103,Novel Pulang-Pergi - Tere Liye,313888,1990,5.0,99750
637,EKONOMI TEKNIK,35841,1088,5.0,64800
1882,Buku Sword Art Online 003 Fairy Dance,34390,1909,5.0,98000
1394,Novel Komet Minor - Tere Liye,314116,2230,5.0,89250
2419,Kereta Ulat yang Ramah,37582,185,5.0,38250
323,Buku Seri Pahlawan Nasional Mohammad Hatta (Solikhatul Fatonah Kurniawati),34146,397,4.9,32300
2234,My Little Pony Friends Forever#9,310241,2175,4.8,17000
2419,Ensiklopedia Cilik : Pancaindra,35917,380,5.0,25500
