store_id,product_name,product_id,customer_id,product_rating
457,Zebra Multifunction Ballpen 4 Pen In 1 (Pink Barrel),313759,1800,5.0
457,Buku Latihan Soal Mantappu Jiwa - Jerome Polin Sijabat,313902,494,5.0
457,Beyond The Inspiration - Felix Y. Siauw,314005,1700,5.0
457,Kim Ji-Yeong: Lahir Tahun 1982 - Cho Nam-Joo,314041,1567,5.0
457,The Alpha Girls Guide,314051,2471,4.7
457,Mommyclopedia - 567 Fakta tentang MPASI,314138,2281,5.0
457,GRIT: Kekuatan Passion + Kegigihan,314145,1200,4.8
457,Novel Bintang - TERE LIYE,314159,419,5.0
457,The Interpretation of Financial Statements - Benjamin Graham,314236,1684,5.0
457,Rapijali - Dee Lestari,314252,1566,5.0
457,Pre Order Novel Sendiri-Tere Liye,314294,408,5.0
457,Sebuah Novel 23:59 - BRIAN KHRISNA,314315,610,5.0
457,Turning Page - AURYN VIENTANIA,314341,887,5.0
457,Kelab Dalam Swalayan - Abi Ardianda,314400,1988,5.0
457,Kitab Omong Kosong - Seno Gumira Ajidarma,314404,1176,5.0
457,18 Modul Tes TPA Standar OTO Bappenas + CD,314495,202,5.0
457,[ORIGINAL] Mikrobiologi Kedokteran Edisi 27 Jawetz,314522,1988,5.0
457,Novel Perempuan Yang Menangis Kepada Bulan Hitam - Dian Purnomo,314545,1967,4.7
457,Jujutsu Kaisen Volume 10 - Gege Akutami,314571,2340,5.0
457,Aroma Karsa - Dee Lestari,314585,1092,5.0
457,Mastering Academic Writing,314626,1018,5.0
457,The King Bedah Kisi-Kisi SBMPTN + UM Mandiri SAINTEK 2022 + CD,314670,957,5.0
457,Jurus-Jurus Valuasi Saham - Raymond Budiman,314825,715,5.0
457,I Want To Die But I Want To Eat Tteokpokki 2,314871,1322,5.0
457,Pengadaan Barang / Jasa Pemerintah,315047,1791,5.0
457,Happiness is Homemade - Puty Puar,315068,751,5.0
457,Novel Maryam: Bunda Suci Sang Nabi - Sibel Eraslan,315161,865,5.0
457,Komik Gundala Movie - Koloni Gundala: The Official Movie Adaptation,315270,2113,4.9
457,Rich Dad Poor Dad - Robert T. Kiyosaki,315290,2422,5.0
457,Buku Kakeibo: Seni Cerdas Financial Ala Jepang,315371,2439,4.9
457,Buku You Do You,315376,1186,5.0
457,Buku Kumpulan Kalimat Demotivasi,315421,2389,4.9
457,"Komik I Want To Eat Your Pancreas 1 - Yoru Sumino, Idumi Kirihara",315464,2330,5.0
457,Buku C*BUL - Hendri Yulius,315480,468,5.0
457,Ataraxia: Bahagia Menurut Stoikisme - A. Setyo Wibowo,315571,1829,5.0
457,Buku Jatuh-Bangun Warren Buffet,315761,61,5.0
457,From Socrates to Sartre: The Philosophic Quest,315789,275,5.0
457,Money Master the Game Platinum Edition - Anthony Robbins,315808,1083,5.0
457,The Power of Husnuzan,315986,678,5.0
457,Tan Malaka - Aksi Massa,316053,1766,5.0
103,Akasha : City Hunter - Complete Edition 02,30119,573,4.9
103,Aku Paham Rasa Cemas & Takut,30289,109,5.0
103,Al Qur`An Akbar Mujazza Per Juz 30 Juz Box,30304,879,5.0
103,Al Quran & Terjemahnya A4 Hc Besar Al Kautsar,30315,1915,5.0
103,"All About Corporate Valuation (New Edition): Memetakan, Menciptakan, Mengukur, Dan Merealisasikam Ni",30440,210,4.9
103,Al-Qur`An Cordoba Amazing: 33 Tuntunan Al-Qur`An Untuk Hidup,30452,2113,5.0
103,Al-Quran Cordoba Al Akrom A5,30464,1889,4.9
103,Alquran Cordoba Amal Niaga Tajwid A4,30483,2216,5.0
103,Alquran Cordoba Muslimah Auliya Tajwid Tematik A6,30490,704,5.0
103,Al-Quran Cordoba Perkata Tajwid An-Najaah,30512,434,4.9
103,Alya Sometimes Hides Her Feelings in Russian 2 (Sunsunsun),30553,366,5.0
103,Babad Tanah Jawi: Mulai Dari Nabi Adam Sampai Runtuhnya Mata,30686,1684,4.9
103,BANTEX ID CARD PORTRAIT + LANDYARD C.BLUE-CRD,30740,226,5.0
103,"Blue Lock - Episode Nagi vol. 02 ( MUNEYUKI KANESHIRO,YUSUKE NOMURA )",30872,650,5.0
103,Buku 50 to 20: Pesan dari Paruh Perjalanan (Henry Manampiring),30970,114,4.9
103,BUKU 8 JURUS EDITING FOTO DENGAN PHOTOSHOP CC 2020,30994,1064,5.0
103,Buku Aktivitas Calon Juara SD (YUSUP SOMADINATA),31081,391,4.8
103,Buku Aktivitas dan Stiker: Hewan Taman,31094,2237,5.0
103,Buku Aku Juga Ingin Dianggap,31152,344,4.8
103,Buku Aku Siap Masuk Sd Pandai Membaca,31162,965,5.0
103,Buku Anak - BUAT & MAINKAN: RIMBA -  ARCTURUS,31271,1514,5.0
103,Buku Baby Touch And Feel: Angka (Hc),31333,2343,5.0
103,Buku Bagaimana Demokrasi Mati (Steven Levitsky & Daniel Ziblatt),31357,2103,4.9
103,Buku Belajar Menggambar Pertamaku - Untuk Anak-Anak Dan Dewasa,31374,2441,5.0
103,Buku Berani Tidak Disukai Hard Cover,31395,2068,4.9
103,"Buku Bukan Egois, Ini yang Disebut Kebebasan (Choi Myung-gi)",31466,2396,5.0
103,BUKU CAHAYA DARI MADINAH (EDISI EKSKLUSIF),31491,1839,4.9
103,Buku Demon Slayer: Kimetsu No Yaiba 07,31687,602,4.9
103,Buku Ensiklopedia Anak: Dinosaurus,31893,460,4.9
103,"Buku Ensiklopedia Junior Tanya-Jawab: Bagaimana, Ya?",31930,344,5.0
103,Buku Funiculi Funicula (Buku Pertama),32046,1822,5.0
103,Buku Gambar Estudee Drawing Book A4 J Rocket,32095,92,5.0
103,Buku Harga Sebuah Percaya ( 9786239607456 ),32153,2203,5.0
103,"Buku Hidup Ini Singkat, Jangan Dibuat Berat",32181,2064,5.0
103,Buku I`ve Been Killing Slimes for 300 Years (04),32283,2409,4.9
103,Buku Ikigai Rahasia Hidup Bahagia Dan Panjang Umur Orang Jepang,32330,1188,4.9
103,Buku Interaktif Paud : Waktunya Tidur -HC,32349,2083,5.0
103,Buku Kdrt-Kemesraan Dalam Rumah Tangga (BUDIMAN HAKIM),32532,127,5.0
103,Buku Komi Sulit Berkomunikasi 14,32604,291,5.0
103,Buku Komunikasi Chill ( EMMA ALIUDIN & BRILYANTINI),32626,2240,5.0
